'2016-04-12 01:51:23'
(50, 0.001, 0.01, 0.8, (7.275338172912598, 100.32345275878906))
(50, 0.001, 0.01, 0.95, (4.52285099029541, 100.00589294433594))
(50, 0.001, 0.05, 0.1, (7.2566046714782715, 236.47914550781249))
(50, 0.001, 0.05, 0.5, (7.274451732635498, 194.41829528808594))
(50, 0.001, 0.05, 0.8, (7.3564934730529785, 127.25668884277344))
(50, 0.001, 0.05, 0.95, (7.3441948890686035, 100.08989929199218))
(50, 0.001, 0.1, 0.1, (7.397353410720825, 249.02334915161134))
(50, 0.001, 0.1, 0.5, (7.392799615859985, 227.04629669189453))
(50, 0.001, 0.1, 0.8, (7.456549644470215, 164.22301300048829))
(50, 0.001, 0.1, 0.95, (7.48890495300293, 101.48146240234375))
(50, 0.001, 0.2, 0.1, (7.460948467254639, 291.3915368652344))
(50, 0.001, 0.2, 0.5, (7.458009481430054, 250.64538818359375))
(50, 0.001, 0.2, 0.8, (7.470437288284302, 201.39023300170899))
(50, 0.001, 0.2, 0.95, (7.522188901901245, 112.85599212646484))
(50, 0.01, 0.0001, 0.1, (4.272144794464111, 100.10059364318847))
(50, 0.01, 0.0001, 0.5, (4.069931268692017, 100.27746292114257))
(50, 0.01, 0.0001, 0.8, (4.00256872177124, 101.87147903442383))
(50, 0.01, 0.0001, 0.95, (4.037100315093994, 105.36798522949219))
(50, 0.01, 0.0005, 0.1, (5.079229354858398, 99.959276275634764))
(50, 0.01, 0.0005, 0.5, (4.073582887649536, 99.574377059936523))
(50, 0.01, 0.0005, 0.8, (4.249561786651611, 100.92786285400391))
(50, 0.01, 0.0005, 0.95, (4.180046319961548, 101.22454559326172))
(50, 0.01, 0.002, 0.1, (4.511287450790405, 100.02668014526367))
(50, 0.01, 0.002, 0.5, (4.3640296459198, 99.948324661254887))
(50, 0.01, 0.002, 0.8, (4.481139183044434, 100.76264213562011))
(50, 0.01, 0.002, 0.95, (4.807849168777466, 100.9644409942627))
(50, 0.01, 0.01, 0.1, (6.478271245956421, 100.00968627929687))
(50, 0.01, 0.01, 0.5, (5.252071142196655, 100.0085538482666))
(50, 0.01, 0.01, 0.8, (5.272029161453247, 100.03152587890625))
(50, 0.01, 0.01, 0.95, (4.508688688278198, 100.56319206237794))
(50, 0.01, 0.05, 0.1, (7.9238502979278564, 102.6355630493164))
(50, 0.01, 0.05, 0.5, (7.931442499160767, 100.16217910766602))
(50, 0.01, 0.05, 0.8, (6.538788557052612, 100.00405113220215))
(50, 0.01, 0.05, 0.95, (5.157730340957642, 99.98818069458008))
(50, 0.01, 0.1, 0.1, (7.967247009277344, 116.47101776123047))
(50, 0.01, 0.1, 0.5, (8.021564483642578, 102.04644287109375))
(50, 0.01, 0.1, 0.8, (5.769720792770386, 100.0393327331543))
(50, 0.01, 0.1, 0.95, (5.168852090835571, 100.0362621307373))
(50, 0.01, 0.2, 0.1, (8.047654390335083, 153.25260559082031))
(50, 0.01, 0.2, 0.5, (8.095040798187256, 115.75345733642578))
(50, 0.01, 0.2, 0.8, (8.104711055755615, 100.23237785339356))
(50, 0.01, 0.2, 0.95, (6.024655342102051, 100.00396476745605))
(50, 0.05, 0.0001, 0.1, (4.9426796436309814, 102.3313900756836))
(50, 0.05, 0.0001, 0.5, (5.131232500076294, 102.82035736083985))
(50, 0.05, 0.0001, 0.8, (4.775754690170288, 106.28462982177734))
(50, 0.05, 0.0001, 0.95, (4.624276876449585, 108.82013275146484))
(50, 0.05, 0.0005, 0.1, (4.730862379074097, 100.76364601135253))
(50, 0.05, 0.0005, 0.5, (4.836708068847656, 102.11341682434082))
(50, 0.05, 0.0005, 0.8, (5.156969785690308, 105.1721443939209))
(50, 0.05, 0.0005, 0.95, (4.9110777378082275, 117.60883468627929))
(50, 0.05, 0.002, 0.1, (4.906892776489258, 99.565185012817381))
(50, 0.05, 0.002, 0.5, (5.145334482192993, 100.03433143615723))
(50, 0.05, 0.002, 0.8, (4.819451093673706, 105.16029945373535))
(50, 0.05, 0.002, 0.95, (4.992430925369263, 110.68842056274414))
(50, 0.05, 0.01, 0.1, (4.986009359359741, 100.03039848327637))
(50, 0.05, 0.01, 0.5, (6.084911823272705, 99.90181518554688))
(50, 0.05, 0.01, 0.8, (5.103584051132202, 101.25342697143554))
(50, 0.05, 0.01, 0.95, (5.487401008605957, 101.92274909973145))
(50, 0.05, 0.05, 0.1, (6.02411961555481, 100.00415504455566))
(50, 0.05, 0.05, 0.5, (6.2964863777160645, 100.01094535827637))
(50, 0.05, 0.05, 0.8, (6.104299068450928, 99.999201965332034))
(50, 0.05, 0.05, 0.95, (5.082963705062866, 100.18498542785645))
(50, 0.05, 0.1, 0.1, (6.648758888244629, 100.02327774047852))
(50, 0.05, 0.1, 0.5, (6.097108840942383, 100.00692398071288))
(50, 0.05, 0.1, 0.8, (5.649269104003906, 100.0147459411621))
(50, 0.05, 0.1, 0.95, (5.801668405532837, 100.14214782714843))
(50, 0.05, 0.2, 0.1, (8.447747468948364, 100.39338569641113))
(50, 0.05, 0.2, 0.5, (7.245548725128174, 100.02211692810059))
(50, 0.05, 0.2, 0.8, (5.716229200363159, 100.00066146850585))
(50, 0.05, 0.2, 0.95, (5.64311408996582, 99.993662185668938))
(50, 0.1, 0.0001, 0.1, (5.445289134979248, 102.51115684509277))
(50, 0.1, 0.0001, 0.5, (5.0909435749053955, 108.62244186401367))
(50, 0.1, 0.0001, 0.8, (5.055455684661865, 109.19855354309082))
(50, 0.1, 0.0001, 0.95, (5.286744594573975, 126.35762504577637))
(50, 0.1, 0.0005, 0.1, (5.635955572128296, 101.15526428222657))
(50, 0.1, 0.0005, 0.5, (5.102288007736206, 103.70777389526367))
(50, 0.1, 0.0005, 0.8, (5.447089910507202, 104.91370307922364))
(50, 0.1, 0.0005, 0.95, (5.150213241577148, 104.94204277038574))
(50, 0.1, 0.002, 0.1, (5.269600868225098, 101.46876235961913))
(50, 0.1, 0.002, 0.5, (5.964090585708618, 101.62952751159668))
(50, 0.1, 0.002, 0.8, (5.510110855102539, 102.36678192138672))
(50, 0.1, 0.002, 0.95, (5.310231447219849, 109.87052215576172))
(50, 0.1, 0.01, 0.1, (6.815053701400757, 99.912364349365234))
(50, 0.1, 0.01, 0.5, (5.686830997467041, 100.23397514343262))
(50, 0.1, 0.01, 0.8, (6.541769742965698, 101.13760688781738))
(50, 0.1, 0.01, 0.95, (5.581530570983887, 107.88872055053712))
(50, 0.1, 0.05, 0.1, (6.895490884780884, 99.999337539672851))
(50, 0.1, 0.05, 0.5, (7.242525100708008, 100.00961418151856))
(50, 0.1, 0.05, 0.8, (7.716280937194824, 100.06501258850098))
(50, 0.1, 0.05, 0.95, (5.800194263458252, 100.54041229248047))
(50, 0.1, 0.1, 0.1, (7.696309328079224, 100.00648651123046))
(50, 0.1, 0.1, 0.5, (6.469829797744751, 99.999224853515628))
(50, 0.1, 0.1, 0.8, (6.100086688995361, 100.01582740783691))
(50, 0.1, 0.1, 0.95, (6.058061599731445, 100.48719047546386))
(50, 0.1, 0.2, 0.1, (7.857712984085083, 100.0110034942627))
(50, 0.1, 0.2, 0.5, (7.338669061660767, 100.0032105255127))
(50, 0.1, 0.2, 0.8, (7.068905591964722, 99.996526260375973))
(50, 0.1, 0.2, 0.95, (6.239965200424194, 99.990802230834959))
(50, 0.5, 0.0001, 0.1, (5.556916236877441, 2.8976704435094675e+25))
(50, 0.5, 0.0001, 0.5, (5.516639232635498, nan))
(50, 0.5, 0.0001, 0.8, (5.562672138214111, nan))
(50, 0.5, 0.0001, 0.95, (5.570516347885132, nan))
(50, 0.5, 0.0005, 0.1, (5.66201376914978, 206588529541.12))
(50, 0.5, 0.0005, 0.5, (5.5958921909332275, inf))
(50, 0.5, 0.0005, 0.8, (5.61642599105835, nan))
(50, 0.5, 0.0005, 0.95, (5.690085172653198, nan))
(50, 0.5, 0.002, 0.1, (6.381062984466553, 101.2018155670166))
(50, 0.5, 0.002, 0.5, (5.7665252685546875, 2.3952570340701108e+26))
(50, 0.5, 0.002, 0.8, (5.787573575973511, inf))
(50, 0.5, 0.002, 0.95, (5.7549216747283936, nan))
(50, 0.5, 0.01, 0.1, (7.073211908340454, 99.509770812988279))
(50, 0.5, 0.01, 0.5, (7.103274583816528, 102.56181823730469))
(50, 0.5, 0.01, 0.8, (6.569844722747803, 105.44941635131836))
(50, 0.5, 0.01, 0.95, (6.44424843788147, 123.26709632873535))
(50, 0.5, 0.05, 0.1, (7.485037088394165, 100.00304985046387))
(50, 0.5, 0.05, 0.5, (6.7773895263671875, 99.930200805664057))
(50, 0.5, 0.05, 0.8, (7.442932367324829, 100.23612823486329))
(50, 0.5, 0.05, 0.95, (6.459829807281494, 100.8899723815918))
(50, 0.5, 0.1, 0.1, (8.993728876113892, 100.00633110046387))
(50, 0.5, 0.1, 0.5, (6.812047243118286, 100.02096061706543))
(50, 0.5, 0.1, 0.8, (7.4197916984558105, 99.893306732177734))
(50, 0.5, 0.1, 0.95, (7.267540216445923, 100.74777328491211))
(50, 0.5, 0.2, 0.1, (8.30820918083191, 100.00352684020996))
(50, 0.5, 0.2, 0.5, (7.728231191635132, 100.03664802551269))
(50, 0.5, 0.2, 0.8, (7.12843132019043, 100.10941398620605))
(50, 0.5, 0.2, 0.95, (7.11713433265686, 100.54743743896485))
(50, 0.75, 0.0001, 0.1, (6.0769593715667725, nan))
(50, 0.75, 0.0001, 0.5, (6.103018760681152, nan))
(50, 0.75, 0.0001, 0.8, (6.123393774032593, nan))
(50, 0.75, 0.0001, 0.95, (6.158920526504517, nan))
(50, 0.75, 0.0005, 0.1, (6.180294752120972, nan))
(50, 0.75, 0.0005, 0.5, (6.188117980957031, nan))
(50, 0.75, 0.0005, 0.8, (6.203165531158447, nan))
(50, 0.75, 0.0005, 0.95, (6.229031085968018, nan))
(50, 0.75, 0.002, 0.1, (6.267710208892822, nan))
(50, 0.75, 0.002, 0.5, (6.282236814498901, nan))
(50, 0.75, 0.002, 0.8, (6.297015428543091, nan))
(50, 0.75, 0.002, 0.95, (6.308676481246948, nan))
(50, 0.75, 0.01, 0.1, (8.019411325454712, 100.10482208251953))
(50, 0.75, 0.01, 0.5, (6.327409505844116, 5.959010229684279e+31))
(50, 0.75, 0.01, 0.8, (6.322641372680664, inf))
(50, 0.75, 0.01, 0.95, (6.315396547317505, nan))
(50, 0.75, 0.05, 0.1, (8.506428718566895, 99.899951019287116))
(50, 0.75, 0.05, 0.5, (6.907684087753296, 100.44042602539062))
(50, 0.75, 0.05, 0.8, (7.454899787902832, 101.38219535827636))
(50, 0.75, 0.05, 0.95, (6.987361431121826, 106.27761909484863))
(50, 0.75, 0.1, 0.1, (7.710349798202515, 100.03195457458496))
(50, 0.75, 0.1, 0.5, (7.547100067138672, 100.07039306640625))
(50, 0.75, 0.1, 0.8, (7.467426538467407, 99.770227127075202))
(50, 0.75, 0.1, 0.95, (7.080649137496948, 102.49592445373536))
(50, 0.75, 0.2, 0.1, (8.156694650650024, 100.0113021850586))
(50, 0.75, 0.2, 0.5, (8.691080331802368, 100.01488700866699))
(50, 0.75, 0.2, 0.8, (6.892890930175781, 99.941340789794921))
(50, 0.75, 0.2, 0.95, (7.697640657424927, 100.450728225708))
(100, 0.001, 0.0001, 0.1, (8.254222393035889, 100.24329467773437))
(100, 0.001, 0.0001, 0.5, (7.87655234336853, 100.02912887573243))
(100, 0.001, 0.0001, 0.8, (7.054859161376953, 100.04743347167968))
(100, 0.001, 0.0001, 0.95, (6.653116464614868, 100.03111083984375))
(100, 0.001, 0.0005, 0.1, (8.431464195251465, 100.70395057678223))
(100, 0.001, 0.0005, 0.5, (8.359912872314453, 100.05098045349121))
(100, 0.001, 0.0005, 0.8, (7.3047263622283936, 99.991723861694339))
(100, 0.001, 0.0005, 0.95, (6.781220197677612, 99.892049942016598))
(100, 0.001, 0.002, 0.1, (8.52182912826538, 106.76256439208984))
(100, 0.001, 0.002, 0.5, (8.529642105102539, 100.53629676818848))
(100, 0.001, 0.002, 0.8, (7.627102375030518, 100.02783157348632))
(100, 0.001, 0.002, 0.95, (6.922449350357056, 99.915462875366217))
(100, 0.001, 0.01, 0.1, (8.617669582366943, 156.89053024291991))
(100, 0.001, 0.01, 0.5, (8.627896547317505, 119.62835250854492))
(100, 0.001, 0.01, 0.8, (8.609923124313354, 100.89805168151855))
(100, 0.001, 0.01, 0.95, (7.32970666885376, 99.997203598022466))
(100, 0.001, 0.05, 0.1, (8.672424554824829, 247.57182922363282))
(100, 0.001, 0.05, 0.5, (8.665758848190308, 203.24978805541991))
(100, 0.001, 0.05, 0.8, (8.695948123931885, 135.11362495422364))
(100, 0.001, 0.05, 0.95, (8.7379150390625, 100.13564239501953))
(100, 0.001, 0.1, 0.1, (8.723246335983276, 264.62611099243162))
(100, 0.001, 0.1, 0.5, (8.789655923843384, 242.16588897705077))
(100, 0.001, 0.1, 0.8, (8.824171781539917, 170.55688674926759))
(100, 0.001, 0.1, 0.95, (8.845630645751953, 102.2790340423584))
(100, 0.001, 0.2, 0.1, (8.879831314086914, 282.69141845703126))
(100, 0.001, 0.2, 0.5, (8.872246265411377, 258.19855255126953))
(100, 0.001, 0.2, 0.8, (8.91257929801941, 217.99582717895507))
(100, 0.001, 0.2, 0.95, (8.934022426605225, 115.96753044128418))
(100, 0.01, 0.0001, 0.1, (7.391256809234619, 99.996129684448249))
(100, 0.01, 0.0001, 0.5, (7.309510231018066, 99.990990447998044))
(100, 0.01, 0.0001, 0.8, (7.180409669876099, 100.36314262390137))
(100, 0.01, 0.0001, 0.95, (7.320623874664307, 101.69032745361328))
(100, 0.01, 0.0005, 0.1, (7.3984339237213135, 100.01795959472656))
(100, 0.01, 0.0005, 0.5, (7.319074392318726, 100.00518074035645))
(100, 0.01, 0.0005, 0.8, (7.376207113265991, 99.555055694580076))
(100, 0.01, 0.0005, 0.95, (7.511237859725952, 101.10597396850586))
(100, 0.01, 0.002, 0.1, (7.586838483810425, 100.02095771789551))
(100, 0.01, 0.002, 0.5, (7.382968425750732, 100.10958671569824))
(100, 0.01, 0.002, 0.8, (7.404000997543335, 100.31232795715331))
(100, 0.01, 0.002, 0.95, (7.503225088119507, 100.63043373107911))
(100, 0.01, 0.01, 0.1, (8.385283708572388, 100.02851654052735))
(100, 0.01, 0.01, 0.5, (7.784597158432007, 100.00558486938476))
(100, 0.01, 0.01, 0.8, (7.740285158157349, 99.971100387573244))
(100, 0.01, 0.01, 0.95, (7.590368032455444, 100.14791816711426))
